,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
3011,3012,React.js Quickly: Developing Scalable Web User Interfaces,https://www.udemy.com/react-quickly/,TRUE,50,4447,76,24,Intermediate Level,4 hours,2016-04-19T17:27:00Z,Web Development
3244,3245,Web Programming Course : Asp.Net MVC,https://www.udemy.com/mvc-course/,TRUE,100,2760,76,26,All Levels,3.5 hours,2015-07-13T22:58:32Z,Web Development
2963,2964,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,TRUE,20,2314,77,25,All Levels,2 hours,2016-04-21T02:06:22Z,Web Development
3604,3605,Login and Registration from Scratch with PHP and MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,TRUE,20,1128,77,36,Intermediate Level,2 hours,2012-10-24T09:54:08Z,Web Development
2620,2621,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,TRUE,50,9607,78,40,All Levels,5.5 hours,2016-10-24T18:14:43Z,Web Development
2828,2829,JavaScript Step by Step how to apply it to your web pages,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,TRUE,100,13406,78,44,All Levels,1.5 hours,2015-07-26T17:44:17Z,Web Development
2906,2907,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,TRUE,200,11574,78,15,Beginner Level,1 hour,2015-12-14T19:48:12Z,Web Development
3437,3438,Comprehensive TypeScript,https://www.udemy.com/typescript101/,TRUE,125,1318,78,51,All Levels,4.5 hours,2015-04-13T19:00:50Z,Web Development
3457,3458,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,TRUE,35,5368,78,20,All Levels,2 hours,2015-08-05T18:47:48Z,Web Development
3485,3486,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,TRUE,50,394,78,22,Beginner Level,1.5 hours,2016-02-08T20:43:47Z,Web Development
2604,2605,Introduction to Bootstrap 3,https://www.udemy.com/introduction-to-bootstrap-3/,TRUE,20,5795,79,29,Beginner Level,2.5 hours,2013-09-27T03:11:22Z,Web Development
3388,3389,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,TRUE,60,1736,79,47,All Levels,13 hours,2014-11-12T09:33:28Z,Web Development
2592,2593,JavaScript For Absolute Beginners - Level One,https://www.udemy.com/javascript-for-absolute-beginners-level-one/,TRUE,65,713,80,8,All Levels,1.5 hours,2016-09-19T21:06:29Z,Web Development
2689,2690,Bootstrap 3 -> Profitable WordPress Theme Development!,https://www.udemy.com/bootstrap-wordpress/,TRUE,40,5547,80,40,All Levels,3.5 hours,2014-10-22T17:39:21Z,Web Development
2635,2636,PHP Fundamentals - Start Earning The Top Dollars You Deserve,https://www.udemy.com/php-fundamentals/,TRUE,195,12068,81,12,All Levels,1.5 hours,2016-04-05T16:50:51Z,Web Development
2763,2764,Complete HTML5 and CSS3 Course +1 Start to Finish Project,https://www.udemy.com/complete-html5-and-css3-course-1-start-to-finish-project/,TRUE,200,3887,81,94,All Levels,8.5 hours,2015-09-07T23:42:50Z,Web Development
3110,3111,X theme for WordPress: Responsive web design without code!,https://www.udemy.com/x-theme-for-wordpress-responsive-websites-without-code/,TRUE,20,1318,81,55,All Levels,7 hours,2015-03-22T22:46:36Z,Web Development
3464,3465,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,TRUE,50,1626,81,18,All Levels,1.5 hours,2016-06-15T23:04:19Z,Web Development
3510,3511,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,FALSE,Free,4735,81,69,Beginner Level,5 hours,2016-05-05T19:08:34Z,Web Development
3668,3669,Build Wordpress CMS Clone with Laravel 5,https://www.udemy.com/build-blog-cms-with-laravel-5/,TRUE,150,392,81,63,All Levels,8.5 hours,2016-12-19T22:00:20Z,Web Development
2587,2588,Complete Website & CMS in PHP & MySQL From Scratch!,https://www.udemy.com/cms-admin-panel-in-php-mysql/,TRUE,20,3357,82,48,All Levels,12.5 hours,2014-04-18T09:51:00Z,Web Development
2528,2529,Code a personal splash page in 1 hour,https://www.udemy.com/intro-to-html-and-css/,TRUE,20,10610,83,10,Beginner Level,1 hour,2014-02-12T21:27:40Z,Web Development
2974,2975,Angular 2 Routing: Up And Running,https://www.udemy.com/angular-2-routing-up-and-running/,FALSE,Free,3357,84,13,Intermediate Level,37 mins,2017-02-21T23:34:56Z,Web Development
2993,2994,Learn Redis from Scratch,https://www.udemy.com/learn-redis-from-scratch/,TRUE,40,553,84,31,Intermediate Level,3 hours,2016-07-13T16:39:02Z,Web Development
3200,3201,Comprehensive JavaScript Programming,https://www.udemy.com/comprehensive-javascript-programming/,TRUE,20,6760,84,27,All Levels,3 hours,2013-11-26T23:59:20Z,Web Development
3360,3361,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,TRUE,50,3411,84,22,All Levels,1 hour,2013-11-09T09:36:07Z,Web Development
2929,2930,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,FALSE,Free,3784,85,32,Beginner Level,2 hours,2017-01-02T23:07:34Z,Web Development
3314,3315,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,TRUE,30,424,85,9,Intermediate Level,1 hour,2016-09-20T17:59:39Z,Web Development
3392,3393,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,FALSE,Free,3655,85,44,Beginner Level,2 hours,2017-03-30T15:22:46Z,Web Development
3570,3571,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,TRUE,200,3399,85,15,All Levels,1.5 hours,2015-07-27T20:23:28Z,Web Development
3220,3221,"Jekyll: make fast, secure static sites and blogs with Jekyll",https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,TRUE,45,2091,86,29,Beginner Level,2.5 hours,2016-02-18T17:30:13Z,Web Development
3264,3265,WordPress in under an hour - Create/manage your own website!,https://www.udemy.com/learn-wordpress-in-57-minutes/,FALSE,Free,6474,86,15,All Levels,1 hour,2015-07-15T00:21:56Z,Web Development
3554,3555,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,TRUE,95,654,86,239,Intermediate Level,25.5 hours,2016-06-26T21:15:57Z,Web Development
3595,3596,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,TRUE,20,16486,86,34,All Levels,6.5 hours,2014-03-21T08:58:42Z,Web Development
3623,3624,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,TRUE,145,422,86,69,All Levels,12.5 hours,2016-06-08T19:47:11Z,Web Development
3067,3068,How to Launch Your Own Website Builder Service,https://www.udemy.com/how-to-launch-your-own-website-builder-service/,TRUE,20,9028,87,12,Beginner Level,1.5 hours,2015-07-28T20:20:59Z,Web Development
3299,3300,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,TRUE,100,1193,87,58,All Levels,10.5 hours,2015-06-16T00:35:45Z,Web Development
3332,3333,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,TRUE,95,799,87,41,Beginner Level,6 hours,2016-05-30T23:54:43Z,Web Development
3376,3377,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,TRUE,200,1586,87,124,Beginner Level,22 hours,2013-04-17T02:55:10Z,Web Development
2669,2670,Bootstrap unleash the power faster & easier web development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,TRUE,150,18101,88,68,All Levels,5.5 hours,2015-08-14T22:44:39Z,Web Development
3367,3368,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,TRUE,50,1936,88,53,All Levels,5 hours,2014-03-07T19:09:28Z,Web Development
3502,3503,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,TRUE,75,12629,88,36,All Levels,1.5 hours,2015-07-23T20:03:45Z,Web Development
3605,3606,Getting Started with Magento,https://www.udemy.com/getting-started-with-magento/,TRUE,85,608,88,48,All Levels,3.5 hours,2014-11-21T09:09:23Z,Web Development
2583,2584,jQuery in Action: Build 8 jQuery Projects,https://www.udemy.com/jquery-web-development-made-easy/,TRUE,100,1385,89,97,All Levels,11 hours,2015-09-12T07:14:48Z,Web Development
3065,3066,Create A Custom Responsive WordPress Website For A Client,https://www.udemy.com/create-custom-responsive-wordpress-website-client/,TRUE,95,7517,89,47,All Levels,4.5 hours,2014-04-21T11:35:18Z,Web Development
3078,3079,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/ajaxcourse/,TRUE,195,12368,89,26,All Levels,3.5 hours,2015-11-13T22:03:15Z,Web Development
3277,3278,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,TRUE,30,1154,89,9,Intermediate Level,3 hours,2013-12-10T09:14:57Z,Web Development
3614,3615,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,TRUE,85,666,89,115,All Levels,6.5 hours,2015-03-12T21:20:41Z,Web Development
3674,3675,Building Better APIs with GraphQL,https://www.udemy.com/building-better-apis-with-graphql/,TRUE,50,555,89,16,All Levels,2.5 hours,2015-11-29T22:02:02Z,Web Development
2749,2750,The Pro Ruby on Rails Starter,https://www.udemy.com/pro-rubyonrails-starter/,TRUE,45,2409,90,19,Beginner Level,2.5 hours,2015-03-04T18:37:14Z,Web Development
2952,2953,Angular 2 Jump Start With Typescript,https://www.udemy.com/angular-2-jump-start-with-typescript/,TRUE,20,1731,90,74,All Levels,4 hours,2015-12-08T14:37:37Z,Web Development
3059,3060,JSON Crash Course for Beginners,https://www.udemy.com/json-crash-course-for-beginners-learn-json-in-one-hour/,TRUE,45,3323,90,7,Beginner Level,38 mins,2017-01-17T05:11:14Z,Web Development
3558,3559,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,TRUE,50,1266,90,50,All Levels,3 hours,2013-11-21T23:53:03Z,Web Development
2931,2932,Learn ASP NET MVC 5 step by step,https://www.udemy.com/maruti-mvc5/,TRUE,20,1428,91,32,Intermediate Level,3 hours,2015-10-06T19:00:39Z,Web Development
3111,3112,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,FALSE,Free,3894,91,29,Beginner Level,2 hours,2016-05-26T04:46:39Z,Web Development
3564,3565,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,TRUE,195,1839,91,47,All Levels,5 hours,2016-06-20T16:56:06Z,Web Development
3566,3567,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,TRUE,200,7449,91,32,All Levels,4 hours,2015-06-08T00:39:47Z,Web Development
3618,3619,Create Website from scratch in Urdu & Hindi,https://www.udemy.com/create-website-from-scratch-in-urdu-hindi/,FALSE,Free,3033,91,9,Intermediate Level,1 hour,2016-06-05T15:48:54Z,Web Development
2747,2748,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,TRUE,20,3877,92,15,Beginner Level,1.5 hours,2015-09-09T17:53:26Z,Web Development
2755,2756,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,https://www.udemy.com/learning-php-and-mysql-development-the-easy-way/,TRUE,50,5549,92,143,All Levels,15.5 hours,2012-12-15T15:22:52Z,Web Development
2775,2776,Learn JavaScript from scratch,https://www.udemy.com/learn-javascript-from-scratch/,TRUE,20,4193,92,44,Beginner Level,2.5 hours,2015-07-30T19:00:52Z,Web Development
2949,2950,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,TRUE,80,13708,92,62,All Levels,9 hours,2016-06-23T23:38:02Z,Web Development
3006,3007,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,TRUE,30,4030,92,46,Beginner Level,9 hours,2016-02-19T18:10:13Z,Web Development
3020,3021,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,TRUE,100,557,92,133,All Levels,9.5 hours,2017-01-04T23:51:26Z,Web Development
3047,3048,Rock Solid Wordpress Security - Secure Web Development,https://www.udemy.com/rock-solid-wordpress-security-secure-wordpress-easily/,FALSE,Free,5052,92,23,All Levels,1.5 hours,2014-12-28T01:13:28Z,Web Development
3466,3467,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,TRUE,40,3254,92,16,Beginner Level,1.5 hours,2016-06-07T17:35:07Z,Web Development
2779,2780,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,TRUE,180,613,93,37,All Levels,4.5 hours,2016-10-17T15:07:49Z,Web Development
3090,3091,Vue JS 2: From Beginner to Professional,https://www.udemy.com/vuejs-from-beginner-to-professional/,TRUE,145,602,93,214,All Levels,15.5 hours,2016-12-28T03:56:24Z,Web Development
3121,3122,Learn JSON with JavaScript Objects and APIs in 1 hour,https://www.udemy.com/json-course/,TRUE,95,3619,93,19,Intermediate Level,1 hour,2016-10-26T14:19:40Z,Web Development
3303,3304,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,TRUE,30,746,93,39,All Levels,6.5 hours,2015-11-10T22:15:21Z,Web Development
3380,3381,Create a Professional Website Without Programming/Coding,https://www.udemy.com/create-professional-websites/,FALSE,Free,5421,93,20,All Levels,1.5 hours,2015-01-17T09:15:37Z,Web Development
3547,3548,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,TRUE,20,976,93,46,Beginner Level,2.5 hours,2015-11-03T21:03:34Z,Web Development
3573,3574,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,TRUE,50,6134,93,15,Beginner Level,2 hours,2016-04-17T20:13:31Z,Web Development
2501,2502,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,TRUE,40,2780,94,29,Beginner Level,3 hours,2017-01-26T17:16:27Z,Web Development
2627,2628,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/build-a-complete-crud-application-with-php-mysql-jquery/,TRUE,20,9762,94,112,All Levels,13.5 hours,2016-11-01T15:30:36Z,Web Development
3023,3024,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,TRUE,20,17554,94,16,Beginner Level,1.5 hours,2015-06-01T20:44:42Z,Web Development
3079,3080,Learn jQuery by Example Course,https://www.udemy.com/complete-jquery-course/,TRUE,170,8625,94,73,Beginner Level,5 hours,2016-04-23T07:47:40Z,Web Development
2823,2824,RESTful API with Laravel 5.4: Definitive Guide,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,TRUE,145,655,95,195,All Levels,12.5 hours,2017-04-28T17:44:04Z,Web Development
2890,2891,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,TRUE,40,2626,95,135,Beginner Level,6 hours,2015-07-01T18:55:13Z,Web Development
3007,3008,Build Professional WordPress Website,https://www.udemy.com/wordpress-no-coding/,TRUE,145,4020,95,52,All Levels,3.5 hours,2015-01-14T09:02:00Z,Web Development
3018,3019,Laravel(5.2) PHP Framework  Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,TRUE,20,3898,95,32,Beginner Level,3 hours,2015-12-29T18:54:13Z,Web Development
3077,3078,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,TRUE,75,12882,95,20,Beginner Level,1.5 hours,2015-11-27T23:15:24Z,Web Development
3087,3088,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/jquery/,TRUE,50,7014,95,62,All Levels,4.5 hours,2011-11-29T01:29:11Z,Web Development
3184,3185,First Web Application with Spring Boot,https://www.udemy.com/spring-boot-first-web-application/,TRUE,40,2865,95,32,Beginner Level,4 hours,2017-01-27T16:45:13Z,Web Development
2625,2626,Learn to use JSON,https://www.udemy.com/learn-to-use-json/,TRUE,150,12838,96,22,Beginner Level,1.5 hours,2016-03-11T18:30:18Z,Web Development
2849,2850,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,TRUE,195,9056,96,31,Beginner Level,1.5 hours,2016-02-04T22:22:22Z,Web Development
2968,2969,Learn To Program JavaScript (in ten easy steps),https://www.udemy.com/learn-to-program-javascript-in-ten-easy-steps/,TRUE,75,2721,96,44,Beginner Level,5.5 hours,2013-05-20T09:36:54Z,Web Development
3384,3385,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,TRUE,60,1007,96,87,All Levels,17.5 hours,2016-01-27T18:05:12Z,Web Development
3045,3046,Learning Drupal 8,https://www.udemy.com/learning-drupal-8/,TRUE,50,577,97,101,All Levels,9.5 hours,2016-05-11T21:05:20Z,Web Development
3196,3197,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,https://www.udemy.com/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/,TRUE,30,550,97,70,All Levels,9 hours,2016-12-14T15:35:31Z,Web Development
3587,3588,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,TRUE,65,4797,97,11,Beginner Level,1 hour,2015-10-30T21:14:58Z,Web Development
3331,3332,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,TRUE,195,2497,98,154,All Levels,26 hours,2014-05-29T00:58:43Z,Web Development
2814,2815,The Advanced Web Developer Course,https://www.udemy.com/the-advanced-web-developer-course/,TRUE,100,6890,99,90,Intermediate Level,10.5 hours,2015-06-03T18:21:21Z,Web Development
2825,2826,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,TRUE,50,1591,99,74,Beginner Level,9.5 hours,2017-02-08T00:40:08Z,Web Development
2926,2927,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,TRUE,195,4687,99,24,Beginner Level,4 hours,2017-01-03T15:31:13Z,Web Development
3038,3039,The CSS and CSS3 Crash Course,https://www.udemy.com/the-css-and-css3-crash-course/,TRUE,150,2051,99,76,All Levels,13 hours,2013-03-15T16:13:42Z,Web Development
3042,3043,Learn to Build Web Apps using D3JS,https://www.udemy.com/learn-to-build-web-apps-using-d3js/,TRUE,40,841,99,29,All Levels,3.5 hours,2015-12-01T23:08:23Z,Web Development
3241,3242,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,TRUE,195,869,99,38,All Levels,5 hours,2016-04-24T18:29:26Z,Web Development
2664,2665,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,TRUE,200,9945,101,43,Beginner Level,2 hours,2017-02-17T22:15:48Z,Web Development
3300,3301,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,FALSE,Free,4905,101,13,Intermediate Level,1 hour,2016-10-22T20:12:05Z,Web Development
3424,3425,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,TRUE,50,891,101,119,All Levels,8.5 hours,2014-11-06T13:59:44Z,Web Development
3528,3529,Mastering Magento,https://www.udemy.com/mastering-magento/,TRUE,85,1063,101,40,All Levels,3.5 hours,2014-12-15T07:05:38Z,Web Development
2631,2632,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,TRUE,195,11285,102,77,All Levels,5.5 hours,2017-02-07T17:20:39Z,Web Development
2911,2912,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,TRUE,200,10674,102,26,Beginner Level,2 hours,2016-11-22T15:09:59Z,Web Development
3019,3020,Professional WordPress Theme Development For 2017,https://www.udemy.com/advanced-wordpress-theme-development-next-level-of-theming/,TRUE,20,3185,102,94,All Levels,8 hours,2015-05-08T19:10:30Z,Web Development
3176,3177,Drupal 7 for Beginners,https://www.udemy.com/drupal-for-beginners/,TRUE,35,926,102,37,All Levels,2.5 hours,2012-06-14T18:15:00Z,Web Development
3222,3223,Hosting Django: Amazon Web Services (AWS) Fundamentals,https://www.udemy.com/django-tutorial-amazon-web-services/,TRUE,45,2573,103,46,All Levels,5.5 hours,2015-10-19T21:30:02Z,Web Development
3536,3537,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,TRUE,75,631,103,65,All Levels,4.5 hours,2015-04-08T19:29:35Z,Web Development
2515,2516,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,TRUE,85,733,104,50,All Levels,3 hours,2017-06-20T16:05:46Z,Web Development
3328,3329,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,TRUE,95,767,104,81,Beginner Level,5.5 hours,2016-07-22T15:37:25Z,Web Development
3532,3533,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,TRUE,40,633,104,31,All Levels,5 hours,2015-10-15T17:04:20Z,Web Development
3552,3553,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,FALSE,Free,6402,104,23,Beginner Level,1.5 hours,2016-06-21T03:29:46Z,Web Development
2623,2624,Learn and Understand React,https://www.udemy.com/learn-and-understand-react-and-redux-i/,TRUE,30,4848,105,123,All Levels,16.5 hours,2017-03-23T16:20:05Z,Web Development
2714,2715,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,https://www.udemy.com/the-complete-devops-engineer-course-20-java-kubernetes/,TRUE,195,5335,105,117,All Levels,14 hours,2016-08-06T20:53:04Z,Web Development
2836,2837,Create Fast RESTful APIs with Lumen and Homestead by Laravel,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/,TRUE,60,1157,105,31,All Levels,3 hours,2015-10-25T20:37:23Z,Web Development
2498,2499,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,TRUE,40,14074,106,46,All Levels,12 hours,2013-10-23T09:23:00Z,Web Development
3030,3031,Responsive Web Design: Made Easy,https://www.udemy.com/responsive-web-design-made-easy/,TRUE,195,5085,106,27,All Levels,6.5 hours,2014-02-13T08:32:31Z,Web Development
3076,3077,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,TRUE,200,12873,106,38,Beginner Level,2.5 hours,2013-11-11T00:28:17Z,Web Development
2896,2897,How to Make a Website Without Coding- WordPress & Web Skills,https://www.udemy.com/make-a-website-without-code-wordpress-course/,TRUE,30,6413,107,123,All Levels,9 hours,2015-04-28T17:32:23Z,Web Development
3034,3035,How to Build Chat Bots: From Beginner to Intermediate,https://www.udemy.com/how-to-build-chats-bots-from-beginner-to-expert/,TRUE,140,2814,107,35,All Levels,2 hours,2016-10-03T21:00:58Z,Web Development
3475,3476,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/learning-css3/,TRUE,50,2459,107,101,All Levels,8 hours,2012-05-24T21:14:57Z,Web Development
2843,2844,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,TRUE,50,947,108,56,Intermediate Level,8 hours,2016-11-22T04:21:03Z,Web Development
3391,3392,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,FALSE,Free,4569,108,18,Beginner Level,1 hour,2017-04-14T16:58:12Z,Web Development
3598,3599,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,TRUE,50,3770,108,72,All Levels,7 hours,2015-08-11T20:52:21Z,Web Development
2505,2506,Ultimate Web Developer Course Build 10 Websites from Scratch,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/,TRUE,200,9359,110,402,Beginner Level,32.5 hours,2016-10-10T15:09:14Z,Web Development
2584,2585,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,FALSE,Free,10780,110,19,All Levels,1 hour,2016-01-14T18:03:09Z,Web Development
2608,2609,Scrape Websites using PhantomJS and CasperJS,https://www.udemy.com/scrape-websites-phantomjs-casperjs/,TRUE,195,960,110,32,Intermediate Level,2 hours,2016-02-26T18:21:13Z,Web Development
2856,2857,Laravel Homestead,https://www.udemy.com/laravel-homestead/,FALSE,Free,3883,110,9,Beginner Level,1 hour,2016-12-07T03:43:24Z,Web Development
2938,2939,WordPress Theme Academy with Bootstrap,https://www.udemy.com/bootstrap-to-wordpress-build-custom-responsive-themes/,TRUE,20,1169,110,64,Intermediate Level,7.5 hours,2015-09-10T00:48:11Z,Web Development
3119,3120,Amazon Alexa Development: From Beginner to Intermediate,https://www.udemy.com/amazon-alexa-development-from-beginner-to-intermediate/,TRUE,140,1858,110,52,All Levels,2.5 hours,2016-12-03T20:51:00Z,Web Development
2542,2543,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",https://www.udemy.com/complete-ajax-using-bootstrap-php-from-basic-to-advanced/,TRUE,195,4708,111,18,All Levels,2.5 hours,2016-10-06T04:49:57Z,Web Development
2606,2607,Learn XML Crash Course: Discover Essential XML Fundamentals ,https://www.udemy.com/learn-xml-crash-course/,TRUE,50,3704,111,18,Intermediate Level,2 hours,2014-06-16T14:00:47Z,Web Development
2988,2989,Complete Guide to Front-End Web Development and Design,https://www.udemy.com/complete-guide-to-front-end-web-development-and-design/,TRUE,200,1119,111,204,Beginner Level,16.5 hours,2016-05-23T17:32:24Z,Web Development
3094,3095,Create Single Page Website using Twitter Bootstrap 3,https://www.udemy.com/create-single-page-website-using-twitter-bootstrap/,TRUE,20,7449,111,13,Intermediate Level,1 hour,2014-04-19T20:10:39Z,Web Development
3591,3592,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,TRUE,20,5272,111,24,All Levels,2 hours,2015-07-28T18:09:41Z,Web Development
2489,2490,Build Your Own Backend REST API using Django REST Framework,https://www.udemy.com/django-python/,TRUE,50,2669,112,72,Intermediate Level,5.5 hours,2017-04-27T19:21:11Z,Web Development
2851,2852,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,TRUE,50,4106,112,15,Beginner Level,1 hour,2016-08-27T21:35:25Z,Web Development
3309,3310,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,FALSE,Free,5397,112,36,Beginner Level,2.5 hours,2017-02-28T04:07:50Z,Web Development
3660,3661,JQuery DOM and Ajax Concept Explained for Beginners,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,TRUE,35,1812,112,7,All Levels,37 mins,2016-04-27T15:26:57Z,Web Development
